issue_date,target_time,lead_hours,turbine,p_hat,p_curve,v_eq,actual,baseline
2026-01-01,2026-01-01T23:00:00Z,23,STATION,0.01231763232499361,0.0,0.6894634962081909,0.010833333246409893,0.9850000143051147
2026-01-01,2026-01-02T00:00:00Z,24,STATION,0.02102656289935112,0.0,1.2492467164993286,0.008333333767950535,0.9833333492279053
2026-01-01,2026-01-02T01:00:00Z,25,STATION,0.01008249819278717,0.0,0.5895827412605286,0.009999999776482582,0.018333332613110542
2026-01-01,2026-01-02T02:00:00Z,26,STATION,0.0,0.0,0.8996466398239136,0.009999999776482582,0.1483333259820938
2026-01-01,2026-01-02T03:00:00Z,27,STATION,0.0005092670326121151,0.0,1.2000956535339355,0.009999999776482582,0.2608333230018616
2026-01-01,2026-01-02T04:00:00Z,28,STATION,0.005289039108902216,0.024166665971279144,2.0272881984710693,0.02666666731238365,0.23083333671092987
2026-01-01,2026-01-02T05:00:00Z,29,STATION,0.03624521568417549,0.06430848687887192,3.351949691772461,0.18333333730697632,0.1483333259820938
2026-01-01,2026-01-02T06:00:00Z,30,STATION,0.10261078923940659,0.19495496153831482,5.014459609985352,0.3166666626930237,0.09083333611488342
2026-01-01,2026-01-02T07:00:00Z,31,STATION,0.21255700290203094,0.22208555042743683,5.2264275550842285,0.528333306312561,0.06750000268220901
2026-01-01,2026-01-02T08:00:00Z,32,STATION,0.36939674615859985,0.15759824216365814,4.64453649520874,0.7599999904632568,0.36666667461395264
2026-01-01,2026-01-02T09:00:00Z,33,STATION,0.3605937659740448,0.11441199481487274,4.286798477172852,0.8399999737739563,0.18250000476837158
2026-01-01,2026-01-02T10:00:00Z,34,STATION,0.38355523347854614,0.11156024038791656,4.0824456214904785,0.64083331823349,0.03583333268761635
2026-01-01,2026-01-02T11:00:00Z,35,STATION,0.19849911332130432,0.1333511769771576,4.4885125160217285,0.5299999713897705,0.008333333767950535
2026-01-01,2026-01-02T12:00:00Z,36,STATION,0.37149757146835327,0.11400698125362396,4.226046562194824,0.3608333468437195,0.018333332613110542
2026-01-01,2026-01-02T13:00:00Z,37,STATION,0.2364707589149475,0.11863779276609421,4.3975019454956055,0.40583333373069763,0.05999999865889549
2026-01-01,2026-01-02T14:00:00Z,38,STATION,0.25239163637161255,0.1778513789176941,4.8259077072143555,0.4466666579246521,0.03583333268761635
2026-01-01,2026-01-02T15:00:00Z,39,STATION,0.2663225829601288,0.25181660056114197,5.583996295928955,0.5258333086967468,0.018333332613110542
2026-01-01,2026-01-02T16:00:00Z,40,STATION,0.37045514583587646,0.3469231426715851,6.231883525848389,0.7566666603088379,0.030833333730697632
2026-01-01,2026-01-02T17:00:00Z,41,STATION,0.41946274042129517,0.4144875705242157,6.462713718414307,0.8633333444595337,0.014999999664723873
2026-01-01,2026-01-02T18:00:00Z,42,STATION,0.4113839566707611,0.4167846739292145,6.479521751403809,0.39750000834465027,0.009166666306555271
2026-01-01,2026-01-02T19:00:00Z,43,STATION,0.3634902536869049,0.43225011229515076,6.592683792114258,0.25999999046325684,0.013333333656191826
2026-01-01,2026-01-02T20:00:00Z,44,STATION,0.4309293031692505,0.29332050681114197,5.9479827880859375,0.1966666728258133,0.10166666656732559
2026-01-01,2026-01-02T21:00:00Z,45,STATION,0.35147929191589355,0.24257402122020721,5.342400074005127,0.2824999988079071,0.21916666626930237
2026-01-01,2026-01-02T22:00:00Z,46,STATION,0.32164931297302246,0.19493965804576874,5.014276027679443,0.2691666781902313,0.9708333611488342
2026-01-01,2026-01-02T23:00:00Z,47,STATION,0.29543307423591614,0.19010229408740997,4.9562273025512695,0.1941666603088379,0.9850000143051147
2026-01-01,2026-01-03T00:00:00Z,48,STATION,0.2452249526977539,0.24991407990455627,5.469844341278076,0.22333332896232605,0.9833333492279053
2026-01-01,2026-01-01T01:00:00Z,1,T1,0.643488347530365,0.7133333086967468,8.814826965332031,0.9866666793823242,0.02666666731238365
2026-01-01,2026-01-01T02:00:00Z,2,T1,0.5408362150192261,0.6846069097518921,8.191035270690918,0.9116666913032532,0.2866666615009308
2026-01-01,2026-01-01T03:00:00Z,3,T1,0.42422062158584595,0.4579794704914093,6.8540496826171875,0.6883333325386047,0.5116666555404663
2026-01-01,2026-01-01T04:00:00Z,4,T1,0.3882881999015808,0.25647616386413574,5.48571252822876,0.46833333373069763,0.4516666531562805
2026-01-01,2026-01-01T05:00:00Z,5,T1,0.2247537076473236,0.11880367994308472,4.195552349090576,0.38999998569488525,0.1599999964237213
2026-01-01,2026-01-01T06:00:00Z,6,T1,0.12274721264839172,0.10476231575012207,3.833934783935547,0.22333332896232605,0.09000000357627869
2026-01-01,2026-01-01T07:00:00Z,7,T1,0.07994311302900314,0.06511718034744263,3.252929449081421,0.07000000029802322,0.05999999865889549
2026-01-01,2026-01-01T08:00:00Z,8,T1,0.12323343008756638,0.029196087270975113,2.203676700592041,0.04500000178813934,0.35333332419395447
2026-01-01,2026-01-01T09:00:00Z,9,T1,0.0690699964761734,0.0,1.2859076261520386,0.04833333194255829,0.1666666716337204
2026-01-01,2026-01-01T10:00:00Z,10,T1,0.06321609020233154,0.024737605825066566,1.8553204536437988,0.009999999776482582,0.036666665226221085
2026-01-01,2026-01-01T11:00:00Z,11,T1,0.07156646251678467,0.02500000037252903,1.946547269821167,0.009999999776482582,0.009999999776482582
2026-01-01,2026-01-01T12:00:00Z,12,T1,0.11380255222320557,0.08028629422187805,3.4984354972839355,0.009999999776482582,0.019999999552965164
2026-01-01,2026-01-01T13:00:00Z,13,T1,0.12869952619075775,0.03990592435002327,2.610888719558716,0.014999999664723873,0.05833333358168602
2026-01-01,2026-01-01T14:00:00Z,14,T1,0.0875243991613388,0.02583695389330387,2.140692949295044,0.02500000037252903,0.029999999329447746
2026-01-01,2026-01-01T15:00:00Z,15,T1,0.09866178780794144,0.0,1.3405048847198486,0.04500000178813934,0.021666666492819786
2026-01-01,2026-01-01T16:00:00Z,16,T1,0.09324180334806442,0.0,0.5999317765235901,0.09833333641290665,0.03500000014901161
2026-01-01,2026-01-01T17:00:00Z,17,T1,0.09422025084495544,0.0,1.1898859739303589,0.0533333346247673,0.019999999552965164
2026-01-01,2026-01-01T18:00:00Z,18,T1,0.0908915102481842,0.0,0.7595549821853638,0.011666666716337204,0.009999999776482582
2026-01-01,2026-01-01T19:00:00Z,19,T1,0.07774459570646286,0.0,0.6296311020851135,0.011666666716337204,0.011666666716337204
2026-01-01,2026-01-01T20:00:00Z,20,T1,0.025529395788908005,0.0,0.48961901664733887,0.009999999776482582,0.1066666692495346
2026-01-01,2026-01-01T21:00:00Z,21,T1,0.029405882582068443,0.0,0.5395801067352295,0.009999999776482582,0.2133333384990692
2026-01-01,2026-01-01T22:00:00Z,22,T1,0.05617622286081314,0.0,0.4996286630630493,0.009999999776482582,0.9783333539962769
2026-01-01,2026-01-01T23:00:00Z,23,T1,0.0,0.0,0.6894634962081909,0.011666666716337204,0.9900000095367432
2026-01-01,2026-01-02T00:00:00Z,24,T1,0.023590417578816414,0.0,1.2492467164993286,0.009999999776482582,0.9900000095367432
2026-01-01,2026-01-02T01:00:00Z,25,T1,0.0004711671790573746,0.0,0.5895827412605286,0.009999999776482582,0.02666666731238365
2026-01-01,2026-01-02T02:00:00Z,26,T1,0.0,0.0,0.8996466398239136,0.009999999776482582,0.2866666615009308
2026-01-01,2026-01-02T03:00:00Z,27,T1,0.0010185340652242303,0.0,1.2000956535339355,0.009999999776482582,0.5116666555404663
2026-01-01,2026-01-02T04:00:00Z,28,T1,0.010578078217804432,0.02500000037252903,2.0272881984710693,0.02666666731238365,0.4516666531562805
2026-01-01,2026-01-02T05:00:00Z,29,T1,0.05957295745611191,0.0690779834985733,3.351949691772461,0.18833333253860474,0.1599999964237213
2026-01-01,2026-01-02T06:00:00Z,30,T1,0.1107073575258255,0.2004198282957077,5.014459609985352,0.3283333480358124,0.09000000357627869
2026-01-01,2026-01-02T07:00:00Z,31,T1,0.23307383060455322,0.2282569855451584,5.2264275550842285,0.5266666412353516,0.05999999865889549
2026-01-01,2026-01-02T08:00:00Z,32,T1,0.39415308833122253,0.1606777161359787,4.64453649520874,0.7383333444595337,0.35333332419395447
2026-01-01,2026-01-02T09:00:00Z,33,T1,0.397882342338562,0.11941199004650116,4.286798477172852,0.8050000071525574,0.1666666716337204
2026-01-01,2026-01-02T10:00:00Z,34,T1,0.4112681448459625,0.11648932099342346,4.0824456214904785,0.6499999761581421,0.036666665226221085
2026-01-01,2026-01-02T11:00:00Z,35,T1,0.22490623593330383,0.13740524649620056,4.4885125160217285,0.5199999809265137,0.009999999776482582
2026-01-01,2026-01-02T12:00:00Z,36,T1,0.32383930683135986,0.11900697648525238,4.226046562194824,0.36000001430511475,0.019999999552965164
2026-01-01,2026-01-02T13:00:00Z,37,T1,0.2566095292568207,0.12345027923583984,4.3975019454956055,0.38499999046325684,0.05833333358168602
2026-01-01,2026-01-02T14:00:00Z,38,T1,0.25517547130584717,0.18244227766990662,4.8259077072143555,0.44333332777023315,0.029999999329447746
2026-01-01,2026-01-02T15:00:00Z,39,T1,0.2825565040111542,0.2577866315841675,5.583996295928955,0.4983333349227905,0.021666666492819786
2026-01-01,2026-01-02T16:00:00Z,40,T1,0.39137110114097595,0.3539430499076843,6.231883525848389,0.75,0.03500000014901161
2026-01-01,2026-01-02T17:00:00Z,41,T1,0.47001883387565613,0.4233618676662445,6.462713718414307,0.8349999785423279,0.019999999552965164
2026-01-01,2026-01-02T18:00:00Z,42,T1,0.37901145219802856,0.4256029427051544,6.479521751403809,0.3933333456516266,0.009999999776482582
2026-01-01,2026-01-02T19:00:00Z,43,T1,0.35304558277130127,0.44069117307662964,6.592683792114258,0.28333333134651184,0.011666666716337204
2026-01-01,2026-01-02T20:00:00Z,44,T1,0.4335680603981018,0.3008023500442505,5.9479827880859375,0.21666666865348816,0.1066666692495346
2026-01-01,2026-01-02T21:00:00Z,45,T1,0.3702060282230377,0.24913202226161957,5.342400074005127,0.2966666519641876,0.2133333384990692
2026-01-01,2026-01-02T22:00:00Z,46,T1,0.33966630697250366,0.20040391385555267,5.014276027679443,0.28999999165534973,0.9783333539962769
2026-01-01,2026-01-02T23:00:00Z,47,T1,0.31624796986579895,0.1953730583190918,4.9562273025512695,0.20999999344348907,0.9900000095367432
2026-01-01,2026-01-03T00:00:00Z,48,T1,0.28207701444625854,0.2562645971775055,5.469844341278076,0.2199999988079071,0.9900000095367432
2026-01-01,2026-01-01T01:00:00Z,1,T2,0.5755845308303833,0.7116666436195374,8.814826965332031,0.9766666889190674,0.009999999776482582
2026-01-01,2026-01-01T02:00:00Z,2,T2,0.5845518708229065,0.6846121549606323,8.191035270690918,0.9116666913032532,0.009999999776482582
2026-01-01,2026-01-01T03:00:00Z,3,T2,0.45813968777656555,0.4390223026275635,6.8540496826171875,0.6899999976158142,0.009999999776482582
2026-01-01,2026-01-01T04:00:00Z,4,T2,0.37129637598991394,0.24388092756271362,5.48571252822876,0.4866666793823242,0.009999999776482582
2026-01-01,2026-01-01T05:00:00Z,5,T2,0.1655159443616867,0.10880368202924728,4.195552349090576,0.4033333361148834,0.1366666704416275
2026-01-01,2026-01-01T06:00:00Z,6,T2,0.11249008029699326,0.09504811465740204,3.833934783935547,0.2199999988079071,0.09166666865348816
2026-01-01,2026-01-01T07:00:00Z,7,T2,0.07552405446767807,0.057558588683605194,3.252929449081421,0.07333333045244217,0.07500000298023224
2026-01-01,2026-01-01T08:00:00Z,8,T2,0.08864675462245941,0.02674265392124653,2.203676700592041,0.0533333346247673,0.3799999952316284
2026-01-01,2026-01-01T09:00:00Z,9,T2,0.0986955538392067,0.0,1.2859076261520386,0.05166666582226753,0.19833333790302277
2026-01-01,2026-01-01T10:00:00Z,10,T2,0.0022808045614510775,0.023333333432674408,1.8553204536437988,0.009999999776482582,0.03500000014901161
2026-01-01,2026-01-01T11:00:00Z,11,T2,0.030324077233672142,0.023333333432674408,1.946547269821167,0.008333333767950535,0.006666666828095913
2026-01-01,2026-01-01T12:00:00Z,12,T2,0.08729250729084015,0.06905193626880646,3.4984354972839355,0.009999999776482582,0.01666666753590107
2026-01-01,2026-01-01T13:00:00Z,13,T2,0.15643148124217987,0.036525554955005646,2.610888719558716,0.014999999664723873,0.061666667461395264
2026-01-01,2026-01-01T14:00:00Z,14,T2,0.10303930938243866,0.02401335909962654,2.140692949295044,0.021666666492819786,0.0416666679084301
2026-01-01,2026-01-01T15:00:00Z,15,T2,0.09451262652873993,0.0,1.3405048847198486,0.0416666679084301,0.014999999664723873
2026-01-01,2026-01-01T16:00:00Z,16,T2,0.12556543946266174,0.0,0.5999317765235901,0.0949999988079071,0.02666666731238365
2026-01-01,2026-01-01T17:00:00Z,17,T2,0.09658485651016235,0.0,1.1898859739303589,0.05166666582226753,0.009999999776482582
2026-01-01,2026-01-01T18:00:00Z,18,T2,0.09751226007938385,0.0,0.7595549821853638,0.009999999776482582,0.008333333767950535
2026-01-01,2026-01-01T19:00:00Z,19,T2,0.048709578812122345,0.0,0.6296311020851135,0.008333333767950535,0.014999999664723873
2026-01-01,2026-01-01T20:00:00Z,20,T2,0.05320589616894722,0.0,0.48961901664733887,0.006666666828095913,0.09666666388511658
2026-01-01,2026-01-01T21:00:00Z,21,T2,0.040182601660490036,0.0,0.5395801067352295,0.009999999776482582,0.22499999403953552
2026-01-01,2026-01-01T22:00:00Z,22,T2,0.04003896936774254,0.0,0.4996286630630493,0.006666666828095913,0.9633333086967468
2026-01-01,2026-01-01T23:00:00Z,23,T2,0.02463526464998722,0.0,0.6894634962081909,0.009999999776482582,0.9800000190734863
2026-01-01,2026-01-02T00:00:00Z,24,T2,0.018462708219885826,0.0,1.2492467164993286,0.006666666828095913,0.9766666889190674
2026-01-01,2026-01-02T01:00:00Z,25,T2,0.019693829119205475,0.0,0.5895827412605286,0.009999999776482582,0.009999999776482582
2026-01-01,2026-01-02T02:00:00Z,26,T2,0.0,0.0,0.8996466398239136,0.009999999776482582,0.009999999776482582
2026-01-01,2026-01-02T03:00:00Z,27,T2,0.0,0.0,1.2000956535339355,0.009999999776482582,0.009999999776482582
2026-01-01,2026-01-02T04:00:00Z,28,T2,0.0,0.023333333432674408,2.0272881984710693,0.02666666731238365,0.009999999776482582
2026-01-01,2026-01-02T05:00:00Z,29,T2,0.012917476706206799,0.05953899398446083,3.351949691772461,0.1783333271741867,0.1366666704416275
2026-01-01,2026-01-02T06:00:00Z,30,T2,0.09451422095298767,0.18949009478092194,5.014459609985352,0.3050000071525574,0.09166666865348816
2026-01-01,2026-01-02T07:00:00Z,31,T2,0.19204016029834747,0.21591413021087646,5.2264275550842285,0.5299999713897705,0.07500000298023224
2026-01-01,2026-01-02T08:00:00Z,32,T2,0.3446404039859772,0.15451876819133759,4.64453649520874,0.7816666960716248,0.3799999952316284
2026-01-01,2026-01-02T09:00:00Z,33,T2,0.3233051896095276,0.10941199213266373,4.286798477172852,0.875,0.19833333790302277
2026-01-01,2026-01-02T10:00:00Z,34,T2,0.35584235191345215,0.10663116723299026,4.0824456214904785,0.6316666603088379,0.03500000014901161
2026-01-01,2026-01-02T11:00:00Z,35,T2,0.1720919907093048,0.12929710745811462,4.4885125160217285,0.5400000214576721,0.006666666828095913
2026-01-01,2026-01-02T12:00:00Z,36,T2,0.4191558361053467,0.10900697857141495,4.226046562194824,0.3616666793823242,0.01666666753590107
2026-01-01,2026-01-02T13:00:00Z,37,T2,0.21633197367191315,0.11382531374692917,4.3975019454956055,0.4266666769981384,0.061666667461395264
2026-01-01,2026-01-02T14:00:00Z,38,T2,0.24960778653621674,0.17326048016548157,4.8259077072143555,0.44999998807907104,0.0416666679084301
2026-01-01,2026-01-02T15:00:00Z,39,T2,0.2500886619091034,0.24584659934043884,5.583996295928955,0.5533333420753479,0.014999999664723873
2026-01-01,2026-01-02T16:00:00Z,40,T2,0.349539190530777,0.33990320563316345,6.231883525848389,0.7633333206176758,0.02666666731238365
2026-01-01,2026-01-02T17:00:00Z,41,T2,0.3689066469669342,0.4056132733821869,6.462713718414307,0.8916666507720947,0.009999999776482582
2026-01-01,2026-01-02T18:00:00Z,42,T2,0.44375643134117126,0.40796640515327454,6.479521751403809,0.40166667103767395,0.008333333767950535
2026-01-01,2026-01-02T19:00:00Z,43,T2,0.37393489480018616,0.4238090515136719,6.592683792114258,0.23666666448116302,0.014999999664723873
2026-01-01,2026-01-02T20:00:00Z,44,T2,0.4282905161380768,0.28583863377571106,5.9479827880859375,0.17666666209697723,0.09666666388511658
2026-01-01,2026-01-02T21:00:00Z,45,T2,0.3327525854110718,0.23601602017879486,5.342400074005127,0.2683333456516266,0.22499999403953552
2026-01-01,2026-01-02T22:00:00Z,46,T2,0.30363234877586365,0.189475417137146,5.014276027679443,0.24833333492279053,0.9633333086967468
2026-01-01,2026-01-02T23:00:00Z,47,T2,0.27461814880371094,0.18483152985572815,4.9562273025512695,0.1783333271741867,0.9800000190734863
2026-01-01,2026-01-03T00:00:00Z,48,T2,0.20837287604808807,0.24356356263160706,5.469844341278076,0.2266666740179062,0.9766666889190674
2026-01-02,2026-01-02T01:00:00Z,1,STATION,0.002930029993876815,0.0,1.1099523305892944,0.009999999776482582,0.9816666841506958
2026-01-02,2026-01-02T02:00:00Z,2,STATION,0.01149248518049717,0.0,0.6802088022232056,0.009999999776482582,0.9116666913032532
2026-01-02,2026-01-02T03:00:00Z,3,STATION,0.000699666328728199,0.0,0.7400580644607544,0.009999999776482582,0.6891666650772095
2026-01-02,2026-01-02T04:00:00Z,4,STATION,2.662822043930646e-05,0.0,1.4092224836349487,0.02666666731238365,0.47749999165534973
2026-01-02,2026-01-02T05:00:00Z,5,STATION,0.02094700001180172,0.05435778573155403,2.8653666973114014,0.18333333730697632,0.39666667580604553
2026-01-02,2026-01-02T06:00:00Z,6,STATION,0.1414526253938675,0.16436055302619934,4.705094337463379,0.3166666626930237,0.22166666388511658
2026-01-02,2026-01-02T07:00:00Z,7,STATION,0.2204962968826294,0.249844029545784,5.465641975402832,0.528333306312561,0.0716666653752327
2026-01-02,2026-01-02T08:00:00Z,8,STATION,0.4663236737251282,0.17522946000099182,4.802428245544434,0.7599999904632568,0.04916666820645332
2026-01-02,2026-01-02T09:00:00Z,9,STATION,0.4466571509838104,0.11393819004297256,4.215728759765625,0.8399999737739563,0.05000000074505806
2026-01-02,2026-01-02T10:00:00Z,10,STATION,0.40756064653396606,0.11351146548986435,4.15172004699707,0.64083331823349,0.009999999776482582
2026-01-02,2026-01-02T11:00:00Z,11,STATION,0.20008155703544617,0.17258785665035248,4.778771877288818,0.5299999713897705,0.009166666306555271
2026-01-02,2026-01-02T12:00:00Z,12,STATION,0.3978513479232788,0.16151995956897736,4.679656505584717,0.3608333468437195,0.009999999776482582
2026-01-02,2026-01-02T13:00:00Z,13,STATION,0.38062459230422974,0.13380610942840576,4.491326332092285,0.40583333373069763,0.014999999664723873
2026-01-02,2026-01-02T14:00:00Z,14,STATION,0.26608848571777344,0.1881570667028427,4.932884693145752,0.4466666579246521,0.023333333432674408
2026-01-02,2026-01-02T15:00:00Z,15,STATION,0.3330203592777252,0.24845550954341888,5.382330894470215,0.5258333086967468,0.04333333298563957
2026-01-02,2026-01-02T16:00:00Z,16,STATION,0.41407904028892517,0.3106042742729187,6.1383585929870605,0.7566666603088379,0.09666666388511658
2026-01-02,2026-01-02T17:00:00Z,17,STATION,0.4384215474128723,0.44044432044029236,6.698115825653076,0.8633333444595337,0.05249999836087227
2026-01-02,2026-01-02T18:00:00Z,18,STATION,0.41498374938964844,0.44628334045410156,6.811129093170166,0.39750000834465027,0.010833333246409893
2026-01-02,2026-01-02T19:00:00Z,19,STATION,0.4424307942390442,0.44070419669151306,6.703145503997803,0.25999999046325684,0.009999999776482582
2026-01-02,2026-01-02T20:00:00Z,20,STATION,0.38485828042030334,0.25219038128852844,5.606423854827881,0.1966666728258133,0.008333333767950535
2026-01-02,2026-01-02T21:00:00Z,21,STATION,0.30343806743621826,0.14810986816883087,4.579803466796875,0.2824999988079071,0.009999999776482582
2026-01-02,2026-01-02T22:00:00Z,22,STATION,0.2118035852909088,0.16978973150253296,4.753714084625244,0.2691666781902313,0.008333333767950535
2026-01-02,2026-01-02T23:00:00Z,23,STATION,0.2196875363588333,0.21284598112106323,5.17412805557251,0.1941666603088379,0.010833333246409893
2026-01-02,2026-01-03T00:00:00Z,24,STATION,0.24368762969970703,0.2940768301486969,5.959051132202148,0.22333332896232605,0.008333333767950535
2026-01-02,2026-01-03T01:00:00Z,25,STATION,0.36567559838294983,0.28501707315444946,5.851863384246826,0.19583334028720856,0.9816666841506958
2026-01-02,2026-01-03T02:00:00Z,26,STATION,0.28760623931884766,0.2943345308303833,5.962822437286377,0.17166666686534882,0.9116666913032532
2026-01-02,2026-01-03T03:00:00Z,27,STATION,0.27536261081695557,0.3015895187854767,6.068993091583252,0.27916666865348816,0.6891666650772095
2026-01-02,2026-01-03T04:00:00Z,28,STATION,0.2495274692773819,0.28219830989837646,5.832197666168213,0.18583333492279053,0.47749999165534973
2026-01-02,2026-01-03T05:00:00Z,29,STATION,0.3885449767112732,0.17848700284957886,4.831600189208984,0.15583333373069763,0.39666667580604553
2026-01-02,2026-01-03T06:00:00Z,30,STATION,0.2560437321662903,0.258022278547287,5.663527488708496,0.09166666865348816,0.22166666388511658
2026-01-02,2026-01-03T07:00:00Z,31,STATION,0.4107920527458191,0.2826915681362152,5.835638523101807,0.06833333522081375,0.0716666653752327
2026-01-02,2026-01-03T08:00:00Z,32,STATION,0.5742645859718323,0.25080782175064087,5.523468971252441,0.2083333283662796,0.04916666820645332
2026-01-02,2026-01-03T09:00:00Z,33,STATION,0.48749449849128723,0.2536102831363678,5.63274621963501,0.14416666328907013,0.05000000074505806
2026-01-02,2026-01-03T10:00:00Z,34,STATION,0.5534579157829285,0.28441914916038513,5.847691535949707,0.1850000023841858,0.009999999776482582
2026-01-02,2026-01-03T11:00:00Z,35,STATION,0.5195920467376709,0.3419642746448517,6.219113826751709,0.18666666746139526,0.009166666306555271
2026-01-02,2026-01-03T12:00:00Z,36,STATION,0.594984233379364,0.28116679191589355,5.825000762939453,0.25,0.009999999776482582
2026-01-02,2026-01-03T13:00:00Z,37,STATION,0.4049067795276642,0.40394309163093567,6.38555908203125,0.43666666746139526,0.014999999664723873
2026-01-02,2026-01-03T14:00:00Z,38,STATION,0.4389195144176483,0.3101089894771576,6.137083053588867,0.3558333218097687,0.023333333432674408
2026-01-02,2026-01-03T15:00:00Z,39,STATION,0.4175625741481781,0.28867363929748535,5.879980087280273,0.3566666543483734,0.04333333298563957
2026-01-02,2026-01-03T16:00:00Z,40,STATION,0.405786395072937,0.2594229280948639,5.673299312591553,0.4583333432674408,0.09666666388511658
2026-01-02,2026-01-03T17:00:00Z,41,STATION,0.29470667243003845,0.29105091094970703,5.914769172668457,0.22583332657814026,0.05249999836087227
2026-01-02,2026-01-03T18:00:00Z,42,STATION,0.38234272599220276,0.42314305901527405,6.5260467529296875,0.19333332777023315,0.010833333246409893
2026-01-02,2026-01-03T19:00:00Z,43,STATION,0.48217105865478516,0.4065088629722595,6.404333114624023,0.2708333432674408,0.009999999776482582
2026-01-02,2026-01-03T20:00:00Z,44,STATION,0.4321179986000061,0.30074605345726013,6.056649208068848,0.18000000715255737,0.008333333767950535
2026-01-02,2026-01-03T21:00:00Z,45,STATION,0.3996186852455139,0.2560594975948334,5.649833679199219,0.3241666555404663,0.009999999776482582
2026-01-02,2026-01-03T22:00:00Z,46,STATION,0.332525372505188,0.3343007564544678,6.1993794441223145,0.17749999463558197,0.008333333767950535
2026-01-02,2026-01-03T23:00:00Z,47,STATION,0.38610267639160156,0.4301285147666931,6.577159881591797,0.21250000596046448,0.010833333246409893
2026-01-02,2026-01-04T00:00:00Z,48,STATION,0.5185337662696838,0.4118802845478058,6.443636417388916,0.24416667222976685,0.008333333767950535
2026-01-02,2026-01-02T01:00:00Z,1,T1,0.0033296053297817707,0.0,1.1099523305892944,0.009999999776482582,0.9866666793823242
2026-01-02,2026-01-02T02:00:00Z,2,T1,0.009932366199791431,0.0,0.6802088022232056,0.009999999776482582,0.9116666913032532
2026-01-02,2026-01-02T03:00:00Z,3,T1,0.001399332657456398,0.0,0.7400580644607544,0.009999999776482582,0.6883333325386047
2026-01-02,2026-01-02T04:00:00Z,4,T1,5.325644087861292e-05,0.0,1.4092224836349487,0.02666666731238365,0.46833333373069763
2026-01-02,2026-01-02T05:00:00Z,5,T1,0.04189400002360344,0.05762689933180809,2.8653666973114014,0.18833333253860474,0.38999998569488525
